"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL187928";"";"None";"651.73";"2";"7.32";"3";"O=C(/C=C/c1ccccc1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)Cc1cccnc1.O=C(O)C(F)(F)F";"Ki";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"13.58";"0.24";"-0.02";"16.14";"0";"CHEMBL840224";"Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";"";"-7.3"
"CHEMBL2030624";"";"None";"247.34";"0";"2.83";"14";"COc1ccc(CN2C3CCC2CC3)cc1OC";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033386";"Inhibition of 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL28833";"";"None";"334.47";"0";"3.84";"5i";"CCCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL620715";"Binding affinity to cloned human 5-hydroxytryptamine 5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"10.0"
"CHEMBL2030629";"";"None";"202.30";"0";"2.25";"24";"c1ccc(CCN2C3CCC2CC3)nc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033386";"Inhibition of 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL2030632";"";"None";"179.24";"0";"2.42";"33";"Fc1cccc(CN2CCCC2)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033386";"Inhibition of 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL4206939";"";"None";"213.33";"0";"1.99";"22";"C[C@@H]1SC(c2cccs2)=N[C@H]1CO";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4192996";"Displacement of [3H]-LSD from human 5-HT5A receptor expressed in Flp-In CHO cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";"10.0"
"CHEMBL1651092";"PULICATINS G";"None";"222.27";"0";"0.74";"6";"NC(=O)C1CSC(c2ccccc2O)=N1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4193006";"Binding affinity to 5-HT5A receptor (unknown origin) by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";"10.0"
"CHEMBL4867565";"";"None";"410.47";"0";"2.98";"17; FPPQ";"O=S(=O)(c1cccc(F)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21";"Ki";"'='";"2870.0";"nM";"5.54";"";"";"UO_0000065";"13.50";"0.26";"2.56";"8.24";"0";"CHEMBL4844554";"Binding affinity to human 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842371";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"BINDING AGENT";"";"2.87"
"CHEMBL405355";"NIGULDIPINE";"2.0";"609.72";"2";"6.02";"SID11113932";"COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1";"Ki";"'='";"430.53";"nM";"6.37";"";"";"UO_0000065";"10.44";"0.19";"0.35";"5.73";"0";"CHEMBL5442181";"PDSP Secondary Binding target: HTR5A - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5442175";"55";"EUbOPEN Chemogenomic Library";"";"2024";"None";"Radioligand: [3H]-LSD";"";"";"430.527"
"CHEMBL2432047";"";"None";"252.36";"0";"2.32";"9d";"c1cncc(CN[C@H]2C3C4CC5C6C4CC3C6C52)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432441";"Inhibition of 5-HT5A receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";""
"CHEMBL2205835";"";"None";"279.38";"0";"1.99";"8e";"OC12C3C4CC5C6C4C1C6C(C53)N2CCc1ccccc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432441";"Inhibition of 5-HT5A receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";""
"CHEMBL2111848";"";"None";"330.48";"0";"4.73";"15(Z-form)";"Cn1c2c(c3ccccc31)CN(C/C=C\CCc1ccccc1)CC2";"Ki";"'='";"208.0";"nM";"6.68";"";"";"UO_0000065";"20.22";"0.37";"1.95";"81.79";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"208.0"
"CHEMBL2030637";"";"None";"207.29";"0";"2.85";"44";"Fc1cccc(CCCN2CCCC2)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033386";"Inhibition of 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL126994";"";"None";"324.40";"0";"3.75";"19";"Cn1c2c(c3ccccc31)CN(CCOc1ccc(F)cc1)CC2";"Ki";"'='";"930.0";"nM";"6.03";"";"";"UO_0000065";"18.59";"0.34";"2.28";"34.66";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"930.0"
"CHEMBL282829";"";"None";"320.44";"0";"3.45";"5h";"CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL620715";"Binding affinity to cloned human 5-hydroxytryptamine 5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"10.0"
"CHEMBL404365";"";"None";"261.32";"0";"1.34";"2g";"CC1NC(NCC2COCCO2)=Nc2ccccc21";"Ki";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"26.85";"0.50";"5.68";"12.79";"0";"CHEMBL930054";"Binding affinity to human 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141640";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"96.0"
"CHEMBL516088";"";"None";"403.47";"0";"4.32";"53, MA-1";"COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1";"Ki";"'='";"1584.0";"nM";"5.80";"";"";"UO_0000065";"14.38";"0.27";"1.48";"14.96";"0";"CHEMBL961039";"Inhibition of human cloned 5HT5A receptor by competitive binding experiment";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153452";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"1584.0"
"CHEMBL490634";"";"None";"430.48";"0";"4.09";"51";"COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL961039";"Inhibition of human cloned 5HT5A receptor by competitive binding experiment";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153452";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"10000.0"
"CHEMBL511609";"";"None";"421.30";"1";"0.72";"8,9-dihydrobarettin";"N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3cc(Br)ccc23)NC1=O";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL979355";"Displacement of [1,2-3H]5-carboxamidotryptamine from human 5HT5A receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158075";"1";"Scientific Literature";"J Nat Prod";"2006";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL602850";"";"None";"297.37";"0";"2.13";"8f";"OC12C3C4CC5C6C4C1C6C(C53)N2CCc1cccc(F)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432441";"Inhibition of 5-HT5A receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";""
"CHEMBL85392";"";"None";"197.25";"0";"2.16";"36";"CN(C)CCCOc1ccc(F)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL618086";"Binding affinity towards 5-hydroxytryptamine 5A receptor using lysergic acid diethylamide (LSD) as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"10000.0"
"CHEMBL125417";"";"None";"332.49";"0";"4.95";"11";"Cn1c2c(c3ccccc31)CN(CCCCCc1ccccc1)CC2";"Ki";"'='";"174.0";"nM";"6.76";"";"";"UO_0000065";"20.33";"0.37";"1.81";"82.74";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"174.0"
"CHEMBL715";"OLANZAPINE";"4.0";"312.44";"0";"3.44";"3";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3226691";"Binding affinity to serotonin 5-HT5A receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217546";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";"";"6.0"
"CHEMBL126737";"";"None";"372.87";"0";"4.80";"35";"Cn1c2c(c3cccc(Cl)c31)CN(CCCOc1ccc(F)cc1)CC2";"Ki";"'='";"225.0";"nM";"6.65";"";"";"UO_0000065";"17.83";"0.35";"1.85";"38.21";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"225.0"
"CHEMBL126823";"";"None";"320.44";"0";"4.01";"55";"Cn1c2c(c3ccccc31)CCN(CCCOc1ccccc1)C2";"Ki";"'='";"620.0";"nM";"6.21";"";"";"UO_0000065";"19.37";"0.35";"2.20";"35.68";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"620.0"
"CHEMBL371300";"";"None";"191.23";"0";"1.09";"9";"C[C@H](N)Cn1ncc2ccc(O)cc21";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL863550";"Inhibitory activity against 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148572";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"10000.0"
"CHEMBL4212435";"";"None";"273.36";"0";"2.61";"13";"C[C@@H]1SC(c2ccccc2O)=N[C@H]1Cc1c[nH]cn1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4192996";"Displacement of [3H]-LSD from human 5-HT5A receptor expressed in Flp-In CHO cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";"10.0"
"CHEMBL4205064";"";"None";"259.33";"0";"2.22";"14";"Oc1ccccc1C1=NC(Cc2c[nH]cn2)CS1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4192996";"Displacement of [3H]-LSD from human 5-HT5A receptor expressed in Flp-In CHO cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";"10.0"
"CHEMBL4212246";"";"None";"279.41";"0";"3.11";"24";"CCCCOc1ccc(C2=N[C@@H](CO)[C@H](C)S2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4192996";"Displacement of [3H]-LSD from human 5-HT5A receptor expressed in Flp-In CHO cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";"10.0"
"CHEMBL4216860";"";"None";"388.45";"0";"1.27";"11";"COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H]1N=C(c2ccccc2O)S[C@@H]1C";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4192996";"Displacement of [3H]-LSD from human 5-HT5A receptor expressed in Flp-In CHO cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";""
"CHEMBL4780654";"";"None";"460.43";"0";"3.64";"12c";"O=C(NCCO)c1cccc2c1CCN2c1cc(Cc2cc(F)cc(C(F)(F)F)c2)ncn1";"Ki";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4705736";"Binding affinity to 5-HT5A (unknown origin) assessed as inhibition of ligand binding";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699648";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Dose = 10.0 microM";"";"";""
"CHEMBL2436555";"";"None";"218.09";"0";"1.39";"4, A6CDQ";"Cl.NC1=Nc2ccc(Cl)cc2CN1";"Ki";"'='";"466.0";"nM";"6.33";"";"";"UO_0000065";"34.86";"0.72";"4.94";"12.56";"0";"CHEMBL2437593";"Displacement of [3H]LSD from human recombinant 5-HT5A receptor expressed in CHO cells after 90 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434905";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308072";"";"";"";"466.0"
"CHEMBL1672288";"";"None";"246.24";"0";"2.69";"10b";"N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1681241";"Binding affinity to 5HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671821";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10000.0"
"CHEMBL2030630";"";"None";"233.33";"0";"3.39";"25";"Fc1cccc(CCCN2C3CCC2CC3)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033386";"Inhibition of 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL4576555";"T3-CLK-N";"None";"593.82";"2";"6.90";"EUB0000705";"CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)ccc4n3)cc2)CC1";"Ki";"'='";"2238.72";"nM";"5.65";"";"";"UO_0000065";"9.51";"0.18";"-1.25";"8.08";"0";"CHEMBL4880031";"GPCRScan assay: inhibition of 5-HT5A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: Flp-In CHO | PMID: 11343685/8450829 | Protein length: full-length | Radioligand conc. used [nM]: 2.0 - 3.3 | Radioligand Kd None 1.91 nM | Radioligand name: [3H]-LSD | Radioligand pKd None 8.72 None | Radioligand pKd ± SEM None 0.03 None | Reference ligand: Ergotamine | Reference ligand Ki None 24.6 nM | Reference ligand pKi None 7.61 None | Reference ligand pKi  ± SEM None 0.03 None";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507307";"54";"SGC Frankfurt - Donated Chemical Probes";"";"2021";"None";"";"";"";"5.65"
"CHEMBL13816";"";"None";"389.50";"0";"4.05";"7";"CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21";"Ki";"'='";"630.0";"nM";"6.20";"";"";"UO_0000065";"15.92";"0.29";"2.15";"10.81";"0";"CHEMBL620714";"Binding affinity towards human 5-hydroxytryptamine 5A receptor was evaluated using [3H]-5-CT as radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145819";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"630.0"
"CHEMBL1548";"";"None";"216.07";"0";"2.04";"2";"NC1=Nc2ccc(Cl)c(Cl)c2CN1";"Ki";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"34.09";"0.77";"5.33";"14.61";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"43.0"
"CHEMBL402179";"";"None";"233.31";"0";"2.34";"19";"CNC1=Nc2c(OC(C)C)cccc2C(C)N1";"Ki";"'='";"25.4";"nM";"7.59";"";"";"UO_0000065";"32.55";"0.61";"5.26";"16.64";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"25.4"
"CHEMBL4169689";"";"None";"451.57";"0";"3.46";"28b";"CCOC(=O)CCN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)CC3)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4153387";"Displacement of [3H]-LSD from human 5-HT5A receptor expressed in Flp-In CHO cells after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152214";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"10000.0"
"CHEMBL191583";"";"None";"645.77";"2";"6.38";"10";"CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)C1CC1c1ccccc1.O=C(O)C(F)(F)F";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"13.35";"0.24";"0.72";"19.96";"0";"CHEMBL840224";"Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";"";"-7.1"
