"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL42";"CLOZAPINE";"4.0";"326.83";"0";"3.72";"clozapine";"CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"25.70";"0.50";"4.68";"27.20";"1";"CHEMBL4625523";"Displacement of [3H]-LSD from human 5-HT6 receptor expresssed in stable HEK cell membrane incubated for 90 mins by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4622954";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"";"";"";"4.0"
"CHEMBL180582";"";"None";"445.59";"1";"5.44";"20f";"CN1CCC(c2c[nH]c3ccc(NS(=O)(=O)c4ccc(-c5ccccc5)cc4)cc23)CC1";"Ki";"'='";"6.8";"nM";"8.17";"";"";"UO_0000065";"18.33";"0.35";"2.73";"12.53";"0";"CHEMBL826384";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145196";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"6.8"
"CHEMBL534472";"";"None";"403.94";"0";"2.66";"1g";"Cl.Nc1ccc(S(=O)(=O)c2ccc(N3CCNCC3)c3ccccc23)cc1";"Ki";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"24.62";"0.48";"6.39";"11.99";"0";"CHEMBL838622";"Binding affinity against 5 Hydroxy tryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142049";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"0.9"
"CHEMBL42710";"EUGENOL";"0.5";"164.20";"0";"2.13";"EUGENOL";"C=CCc1ccc(O)c(OC)c1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL71707";"";"None";"552.55";"2";"7.28";"8";"O=C(/C=C/c1ccc(Cl)c(Cl)c1)N[C@H]1CC[C@@H](CN2[C@@H]3CC[C@H]2C[C@H](c2c[nH]c4ccc(O)cc24)C3)CC1";"Ki";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"10.32";"0.20";"-1.58";"8.34";"0";"CHEMBL620805";"Binding affinity for 5-hydroxytryptamine 6 receptor was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133914";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"-5.7"
"CHEMBL179592";"";"None";"338.43";"0";"3.26";"15a";"O=S(=O)(c1ccccc1)n1cc(C2=CCNCC2)c2ccccc21";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"25.70";"0.50";"5.44";"17.02";"0";"CHEMBL829676";"Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"2.0"
"CHEMBL362220";"";"None";"406.43";"0";"4.27";"15o";"O=S(=O)(c1ccc(C(F)(F)F)cc1)n1cc(C2=CCNCC2)c2ccccc21";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"18.94";"0.38";"3.43";"15.07";"0";"CHEMBL829676";"Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"20.0"
"CHEMBL329329";"";"None";"376.46";"0";"3.92";"43";"COc1cccc(Cc2noc(-c3[nH]c4ccccc4c3CCN(C)C)n2)c1";"Ki";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"23.60";"0.43";"4.97";"13.23";"0";"CHEMBL618094";"Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308376";"";"";"";"1.3"
"CHEMBL363827";"";"None";"356.42";"0";"3.39";"8b";"O=S(=O)(c1ccccc1F)n1cc(C2=CCCNC2)c2ccccc21";"Ki";"'='";"9.2";"nM";"8.04";"";"";"UO_0000065";"22.55";"0.44";"4.65";"15.73";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"9.2"
"CHEMBL371318";"";"None";"380.92";"0";"4.06";"9t";"O=S(=O)(c1ccc(Cl)s1)n1cc(C2CCCNC2)c2ccccc21";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"22.37";"0.48";"4.46";"16.68";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"3.0"
"CHEMBL194834";"";"None";"374.89";"0";"3.83";"10i";"O=S(=O)(c1ccc(Cl)cc1)n1cc(C[C@@H]2CCCN2)c2ccccc21";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"19.50";"0.40";"3.48";"14.30";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"49.0"
"CHEMBL198827";"";"None";"480.37";"0";"4.12";"11j";"CN1CCC[C@H]1Cc1cn(S(=O)(=O)c2ccc(I)cc2)c2ccccc12";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"17.74";"0.45";"4.40";"20.14";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"3.0"
"CHEMBL401294";"";"None";"312.37";"0";"2.62";"Table 1 R3C4";"O=[N+]([O-])c1ccc(N2CCNCC2)cc1NCc1ccccc1";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"24.18";"0.45";"4.93";"10.72";"0";"CHEMBL924411";"Displacement of [3H]LSD from 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140533";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"28.0"
"CHEMBL248844";"";"None";"340.43";"0";"3.00";"9";"CN1CCN(c2ccc([N+](=O)[O-])c(NCCc3ccccc3)c2)CC1";"Ki";"'='";"119.0";"nM";"6.92";"";"";"UO_0000065";"20.34";"0.38";"3.92";"11.23";"0";"CHEMBL924411";"Displacement of [3H]LSD from 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140533";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"119.0"
"CHEMBL366012";"";"None";"501.47";"2";"5.69";"13u";"O=S(=O)(c1ccc(Br)s1)n1cc(C2CCN(Cc3ccccc3)C2)c2ccccc21";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"16.04";"0.37";"2.36";"19.02";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"9.0"
"CHEMBL606638";"";"None";"438.38";"0";"4.91";"(R)-13u";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)cc12";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"20.53";"0.44";"4.09";"13.80";"0";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";"";"1.0"
"CHEMBL177605";"";"None";"433.99";"1";"5.21";"19a";"Cc1c(S(=O)(=O)Nc2ccc3[nH]cc(CN(C)C)c3c2)sc2ccc(Cl)cc12";"Ki";"'='";"5.3";"nM";"8.28";"";"";"UO_0000065";"19.07";"0.40";"3.07";"12.69";"0";"CHEMBL826384";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145196";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"5.3"
"CHEMBL177124";"";"None";"440.40";"1";"5.16";"19k";"CCN(CC)CCc1c[nH]c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)cc12";"Ki";"'='";"9.3";"nM";"8.03";"";"";"UO_0000065";"18.24";"0.39";"2.87";"12.32";"0";"CHEMBL826384";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145196";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"9.3"
"CHEMBL176117";"";"None";"393.51";"0";"4.16";"16c";"CN(C)CCn1ccc2c(NS(=O)(=O)c3ccc4ccccc4c3)cccc21";"Ki";"'='";"14.9";"nM";"7.83";"";"";"UO_0000065";"19.89";"0.38";"3.67";"14.40";"0";"CHEMBL826384";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145196";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"14.9"
"CHEMBL368871";"";"None";"393.51";"0";"4.16";"18d";"CN(C)CCn1ccc2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc21";"Ki";"'='";"41.2";"nM";"7.38";"";"";"UO_0000065";"18.77";"0.36";"3.23";"13.59";"0";"CHEMBL826384";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145196";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"41.2"
"CHEMBL1173359";"";"None";"415.50";"0";"2.76";"2{1,26}";"O=S(=O)(c1ccccc1)c1nnn2c1nc(NCC1CCCO1)c1sccc12";"Ki";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"19.47";"0.39";"5.33";"8.22";"0";"CHEMBL1175873";"Binding affinity to human recombinant 5HT6 receptor expressed in HEK293 cells by radioligand displacement assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177669";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"8.1"
"CHEMBL1794855";"";"None";"422.43";"0";"2.41";"3d";"CCN(C)C1CCCc2ccncc21.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL618093";"Affinity towards human 5-hydroxytryptamine 6 serotonin receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"10000.0"
"CHEMBL112024";"";"None";"344.44";"0";"2.69";"5";"CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccc(O)cc12";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"21.93";"0.43";"4.86";"12.08";"0";"CHEMBL618120";"Binding affinity towards human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"28.0"
"CHEMBL93868";"";"None";"328.44";"0";"2.98";"2a";"CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12";"Ki";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"25.54";"0.50";"5.41";"19.82";"1";"CHEMBL903347";"Displacement of [3H] LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139109";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"4.1"
"CHEMBL3260335";"";"None";"310.81";"0";"3.03";"29";"Cc1nc(COc2ccc(Cl)cc2OC2CNC2)cs1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3271325";"Binding affinity to human 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259547";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL97899";"";"None";"487.05";"0";"4.93";"9b";"Cc1cnc2ccc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)cc2c1N1CCNCC1";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"17.66";"0.37";"3.67";"11.57";"0";"CHEMBL619951";"Binding affinity against human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134724";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"-8.6"
"CHEMBL398336";"";"None";"356.43";"0";"2.80";"table 2, R5C4";"Cc1ccccc1OCCNc1cc(N2CCNCC2)ccc1[N+](=O)[O-]";"Ki";"'='";"163.0";"nM";"6.79";"";"";"UO_0000065";"19.04";"0.36";"3.99";"8.52";"0";"CHEMBL924411";"Displacement of [3H]LSD from 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140533";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"163.0"
"CHEMBL17157";"TERFENADINE";"4.0";"471.69";"1";"6.45";"TERFENADINE";"CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1";"Ki";"'='";"606.0";"nM";"6.22";"";"";"UO_0000065";"13.18";"0.24";"-0.23";"14.23";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";"0.606"
"CHEMBL431298";"";"None";"452.00";"0";"4.08";"2, SB-271046";"COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1";"Ki";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"17.45";"0.37";"3.81";"11.16";"0";"CHEMBL989583";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143393";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"13.0"
"CHEMBL7002";"CIGLITAZONE";"2.0";"333.45";"0";"3.93";"CIGLITAZONE";"CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL1949766";"";"None";"419.85";"0";"3.38";"4h";"Cl.O=S(=O)(c1cccc(C(F)(F)F)c1)c1ccc2c(c1)O[C@H]1CNCC[C@@H]21";"Ki";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"19.09";"0.38";"3.94";"13.21";"0";"CHEMBL1953150";"Displacement of [3H]LSD from human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949541";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"48.0"
"CHEMBL1949770";"";"None";"439.96";"0";"2.77";"4l";"COCCCOc1cccc(S(=O)(=O)c2ccc3c(c2)O[C@H]2CNCC[C@@H]32)c1.Cl";"Ki";"'='";"203.0";"nM";"6.69";"";"";"UO_0000065";"16.59";"0.33";"3.92";"9.06";"0";"CHEMBL1953150";"Displacement of [3H]LSD from human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949541";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"203.0"
"CHEMBL42";"CLOZAPINE";"4.0";"326.83";"0";"3.72";"clozapine";"CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1";"Ki";"'='";"4.8";"nM";"8.32";"";"";"UO_0000065";"25.45";"0.49";"4.60";"26.95";"0";"CHEMBL618124";"Binding affinity against human 5-hydroxytryptamine 6 receptor stably transfected to HEK 293 human embryonic kidney cells using [3H]-lysergic acid diethylamide as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132775";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"4.8"
"CHEMBL502896";"CETRAXATE HYDROCHLORIDE";"-1.0";"341.83";"0";"2.37";"CETRAXATE";"Cl.NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL1785068";"";"None";"355.46";"0";"2.28";"6r";"O=S(=O)(c1ccccc1)n1ccc2cc(CN3CCNCC3)ccc21";"Ki";"'='";"2.52";"nM";"8.60";"";"";"UO_0000065";"24.19";"0.47";"6.32";"15.82";"0";"CHEMBL1785483";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781973";"1";"Scientific Literature";"ACS Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"2.52"
"CHEMBL1785065";"";"None";"403.94";"0";"3.28";"6o";"CN1CCN(Cc2ccc3c(ccn3S(=O)(=O)c3ccc(Cl)cc3)c2)CC1";"Ki";"'='";"3.02";"nM";"8.52";"";"";"UO_0000065";"21.09";"0.43";"5.24";"18.70";"0";"CHEMBL1785483";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781973";"1";"Scientific Literature";"ACS Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"3.02"
"CHEMBL600325";"PROSCILLARIDIN";"4.0";"530.66";"1";"3.01";"PROSCILLARIDIN";"C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
